seqnames	start	end	width	strand	gene_id	gene_symbol
chr1	15802596	15817895	15300	+	51032	CELA2B
chr11	62443972	62446545	2574	-	51035	UBXN1
chr14	95047706	95059457	11752	+	5104	SERPINA5
chr1	26496388	26497364	977	+	51042	ZNF593
chr1	154975106	154991001	15896	+	51043	ZBTB7B
chr18	55019721	55036161	16441	+	51046	ST8SIA3
chr20	56136137	56141513	5377	+	5105	PCK1
chr8	75736772	75767264	30493	+	51050	PI15
chr2	238475217	238475818	602	+	51052	PRLH
chr6	24775159	24786325	11167	+	51053	GMNN
chr12	45566817	45609789	42973	-	51054	PLEKHA8P1
chr4	17578927	17609590	30664	+	51056	LAP3
chr2	63348535	63815867	467333	-	51057	WDPCP
chr1	43312244	43318146	5903	+	51058	ZNF691
chr8	139142266	139509065	366800	-	51059	FAM135B
chr14	24563483	24573339	9857	+	5106	PCK2
chr1	52485804	52521843	36040	-	51060	TXNDC12
chr16	11772943	11836648	63706	-	51061	TXNDC11
chr14	50999800	51099784	99985	+	51062	ATL1
chr10	105206543	105212658	6116	-	51063	CALHM2
chr15	63445539	63449741	4203	-	51065	RPS27L
chr3	8661086	8786726	125641	-	51066	SSUH2
chr12	32899478	32908887	9410	-	51067	YARS2
chr3	160939099	160971320	32222	+	51068	NMD3
chr6	43021767	43027242	5476	-	51069	MRPL2
chr19	50058725	50083829	25105	-	51070	NOSIP
chr12	16064186	16190315	126130	+	51071	DERA
chr2	32092894	32264862	171969	-	51072	MEMO1
chr19	10362640	10370736	8097	+	51073	MRPL4
chr11	34896714	34937939	41226	-	51074	APIP
chr11	57479995	57508445	28451	+	51075	TMX2
chr10	101491958	101515894	23937	+	51076	CUTC
chr14	75179850	75203498	23649	+	51077	FCF1
chr2	242523820	242576725	52906	-	51078	THAP4
chr19	19627019	19645953	18935	+	51079	NDUFA13
chr8	17780366	17887457	107092	+	5108	PCM1
chr17	73257749	73262457	4709	+	51081	MRPS7
chr13	28194880	28241559	46680	+	51082	POLR1D
chr11	68451983	68458643	6661	+	51083	GAL
chr13	20977806	21100012	122207	-	51084	CRYL1
chr7	73007524	73038870	31347	-	51085	MLXIPL
chr1	74701071	75010116	309046	+	51086	TNNI3K
chr17	7191571	7197876	6306	-	51087	YBX2
chr4	39046451	39127853	81403	+	51088	KLHL5
chr16	57290009	57318584	28576	-	51090	PLLP
chr4	25121627	25162204	40578	-	51091	SEPSECS
chr11	117049939	117068161	18223	+	51092	SIDT2
chr1	156698263	156706752	8490	+	51093	METTL25B
chr1	202909960	202927700	17741	-	51094	ADIPOR1
chr3	3168600	3192528	23929	+	51095	TRNT1
chr17	49337897	49375292	37396	+	51096	UTP18
chr1	246887378	246931440	44063	+	51097	SCCPDH
chr20	42219579	42275862	56284	+	51098	IFT52
chr3	43732375	43764217	31843	+	51099	ABHD5
chr6	150070831	150132557	61727	+	5110	PCMT1
chr1	87170253	87213867	43615	+	51100	SH3GLB1
chr8	79578282	79631997	53716	+	51101	ZC2HC1A
chr1	29519385	29557454	38070	-	51102	MECR
chr15	41679547	41694658	15112	-	51103	NDUFAF1
chr9	74477368	74526148	48781	-	51104	ABHD17B
chr8	133787604	133861052	73449	+	51105	PHF20L1
chr6	155577264	155635617	58354	-	51106	TFB1M
chr1	150237799	150241609	3811	-	51107	APH1A
chr16	21610856	21668792	57937	+	51108	METTL9
chr14	68143519	68162510	18992	-	51109	RDH11
chr20	5095599	5107268	11670	-	5111	PCNA
chr8	71549501	71581447	31947	-	51110	LACTB2
chr11	67923507	67981068	57562	-	51111	KMT5B
chr2	3383446	3488857	105412	+	51112	TRAPPC12
chrX	128937264	128978124	40861	-	51114	ZDHHC9
chr8	87484578	87521009	36432	-	51115	RMDN1
chr9	138392477	138396519	4043	+	51116	MRPS2
chr9	131084791	131096351	11561	+	51117	COQ4
chr1	38478384	38490497	12114	+	51118	UTP11
chr7	66452690	66460588	7899	-	51119	SBDS
chr5	172386439	172396774	10336	+	51121	RPL26L1
chr3	149456257	149470286	14030	-	51122	COMMD2
chr8	102209266	102218292	9027	-	51123	ZNF706
chr18	44681390	44702745	21356	-	51124	IER3IP1
chr8	41348081	41368499	20419	+	51125	GOLGA7
chr20	19997934	20014273	16340	+	51126	NAA20
chr1	228595636	228604583	8948	-	51127	TRIM17
chr5	133936839	133968533	31695	-	51128	SAR1B
chr19	8429011	8439257	10247	+	51129	ANGPTL4
chr2	53897117	54087170	190054	-	51130	ASB3
chr13	50069801	50103117	33317	+	51131	PHF11
chrX	73802811	73834461	31651	-	51132	RLIM
chr1	215740735	215795149	54415	+	51133	KCTD3
chr12	94702056	94853764	151709	-	51134	CEP83
chr12	44152747	44183346	30600	+	51135	IRAK4
chr17	58029723	58042117	12395	-	51136	RNFT1
chr4	83956239	83996971	40733	+	51138	COPS4
chr2	118846050	118867597	21548	+	51141	INSIG2
chr7	56169266	56174187	4922	-	51142	CHCHD2
chr3	32567463	32612366	44904	-	51143	DYNC1LI1
chr11	43702143	43878169	176027	+	51144	HSD17B12
chr3	137842560	137851229	8670	-	51146	A4GNT
chr12	6759704	6772308	12605	-	51147	ING4
chr9	131174045	131199630	25586	+	51148	CERCAM
chr5	179263634	179285840	22207	-	51149	MRNIP
chr1	1152288	1167447	15160	-	51150	SDF4
chr5	33944721	33984780	40060	-	51151	SLC45A2
chr1	19578075	19586622	8548	+	51154	MRTO4
chr17	73131344	73150775	19432	-	51155	JPT1
chr14	94749650	94759608	9959	-	51156	SERPINA10
chr19	56152392	56154836	2445	+	51157	ZNF580
chr21	47744036	47865682	121647	+	5116	PCNT
chr8	145649000	145653927	4928	-	51160	VPS28
chr3	50595456	50608458	13003	-	51161	C3orf18
chr9	139553308	139567130	13823	+	51162	EGFL7
chr3	137879830	137893791	13962	-	51163	DBR1
chr5	150088309	150138657	50349	-	51164	DCTN4
chr4	170981373	171011372	30000	-	51166	AADAT
chr6	84569370	84670146	100777	+	51167	CYB5R4
chr17	18012020	18083116	71097	+	51168	MYO15A
chr4	88257691	88312455	54765	-	51170	HSD17B11
chr19	49316274	49339934	23661	-	51171	HSD17B14
chr16	5074845	5083942	9098	-	51172	NAGPA
chr17	57936841	57970306	33466	-	51174	TUBD1
chr6	112391860	112408751	16892	-	51175	TUBE1
chr4	108968701	109090112	121412	-	51176	LEF1
chr1	150121767	150131825	10059	+	51177	PLEKHO1
chr1	119911402	119936751	25350	+	51179	HAO2
chr7	100199882	100205798	5917	+	5118	PCOLCE
chr17	79993757	79995573	1817	-	51181	DCXR
chr10	14880159	14913740	33582	+	51182	HSPA14
chr12	110890291	110906526	16236	-	51184	GPN3
chr3	3191317	3221401	30085	-	51185	CRBN
chrX	102611380	102613397	2018	+	51186	TCEAL9
chr15	55473512	55489231	15720	-	51187	RSL24D1
chr3	42632298	42636490	4193	+	51188	SS18L2
chr16	89710839	89724193	13355	-	5119	CHMP1A
chr4	89378268	89427319	49052	+	51191	HERC5
chr16	66586466	66600190	13725	+	51192	CKLF
chr3	179040819	179053320	12502	+	51193	ZNF639
chr5	61708573	61924416	215844	+	51194	IPO11
chr17	38334242	38351906	17665	+	51195	RAPGEFL1
chr10	95753746	96088148	334403	+	51196	PLCE1
chr9	21967138	21967753	616	+	51198	CDKN2A-DT
chr14	51186481	51297839	111359	-	51199	NIN
chr7	129932974	129964020	31047	+	51200	CPA4
chr8	17013836	17080241	66406	+	51201	ZDHHC2
chr12	12878851	12982915	104065	+	51202	DDX47
chr15	41624892	41673248	48357	+	51203	NUSAP1
chr17	61678231	61685725	7495	+	51204	TACO1
chr1	147119168	147142634	23467	-	51205	ACP6
chr19	55525075	55549632	24558	-	51206	GP6
chr10	76854190	76868970	14781	-	51207	DUSP13
chr3	137717658	137752494	34837	+	51208	CLDN18
chrX	103031504	103087212	55709	-	51209	RAB9B
chr21	41239347	41301322	61976	+	5121	PCP4
chrX	114524292	114542121	17830	+	51213	LUZP4
chr11	2161758	2169896	8139	+	51214	IGF2-AS
chr14	96001323	96011055	9733	+	51218	GLRX5
chr5	95726040	95768985	42946	-	5122	PCSK1
chr14	21558205	21572863	14659	-	51222	ZNF219
chr18	44558943	44561988	3046	-	51224	ELOA2
chr17	47287589	47300587	12999	+	51225	ABI3
chr17	46103533	46115152	11620	-	51226	COPZ2
chr21	38437664	38445458	7795	-	51227	PIGP
chr12	110288748	110318293	29546	-	51228	GLTP
chr20	34359923	34538288	178366	+	51230	PHF20
chr19	50479724	50528805	49082	-	51231	VRK3
chr2	36583370	36778278	194909	+	51232	CRIM1
chr22	23950639	23974508	23870	-	51233	DRICH1
chr15	34517245	34522352	5108	+	51234	EMC4
chr8	145192672	145440828	248157	+	51236	HGH1
chr5	138723257	138725605	2349	-	51237	MZB1
chr2	97513724	97523756	10033	-	51239	ANKRD39
chr14	70791798	70826448	34651	-	51241	COX16
chr3	14693253	14714166	20914	+	51244	CCDC174
chr3	48509197	48542259	33063	-	51246	SHISA5
chr5	138677519	138705409	27891	+	51247	PAIP2
chrX	69506211	69509798	3588	-	51248	PDZD11
chr1	46153847	46160108	6262	+	51249	TMEM69
chr9	78505560	78977255	471696	+	5125	PCSK5
chr6	107349407	107372547	23141	+	51250	MTRES1
chr7	33053725	33102409	48685	-	51251	NT5C3A
chr2	97541619	97652301	110683	-	51252	FAM178B
chr1	54665840	54684056	18217	+	51253	MRPL37
chr2	85822837	85824831	1995	+	51255	RNF181
chr6	13266774	13328787	62014	-	51256	TBC1D7
chr19	8478187	8503899	25713	+	51257	MARCHF2
chr12	6601316	6602471	1156	-	51258	MRPL51
chr11	61159832	61166335	6504	+	51259	TMEM216
chr20	17206752	17465222	258471	+	5126	PCSK2
chrX	75392771	75398033	5263	+	51260	PBDC1
chr2	99758185	99939196	181012	+	51263	MRPL30
chr17	48445228	48450562	5335	-	51264	MRPL27
chr5	133541305	133706735	165431	-	51265	CDKL3
chr12	10145662	10151899	6238	-	51266	CLEC1B
chr12	10223080	10251605	28526	-	51267	CLEC1A
chr17	27369918	27384236	14319	+	51268	PIPOX
chrX	47077528	47089394	11867	+	5127	CDK16
chrX	132350697	132352376	1680	-	51270	TFDP3
chr9	34179003	34252521	73519	+	51271	UBAP1
chr11	202924	207422	4499	-	51272	BET1L
chr4	38665790	38703129	37340	+	51274	KLF3
chr12	112277573	112280706	3134	-	51275	MAPKAPK5-AS1
chr19	38045684	38085673	39990	-	51276	ZNF571
chr2	25166505	25194963	28459	-	51277	DNAJC27
chr1	181057638	181059979	2342	+	51278	IER5
chr12	7247146	7261869	14724	-	51279	C1RL
chr12	96672039	96794366	122328	-	5128	CDK17
chr9	88641058	88897490	256433	-	51280	GOLM1
chr2	241418839	241500275	81437	-	51281	ANKMY1
chr20	34541539	34543281	1743	-	51282	SCAND1
chr16	14726668	14763093	36426	+	51283	BFAR
chrX	12885202	12908480	23279	+	51284	TLR7
chr15	65345675	65369028	23354	-	51285	RASL12
chr11	787110	790126	3017	-	51286	CEND1
chr11	73583713	73587890	4178	-	51287	COA4
chr5	33936491	33939023	2533	+	51289	RXFP3
chr1	205473684	205501921	28238	+	5129	CDK18
chr12	29493579	29534143	40565	-	51290	ERGIC2
chr19	19740285	19754455	14171	-	51291	GMIP
chr14	24701648	24708447	6800	+	51292	GMPR2
chr19	8367011	8373240	6230	-	51293	CD320
chr5	141324530	141338627	14098	-	51294	PCDH12
chr19	11616731	11639987	23257	-	51295	ECSIT
chr11	60704555	60719257	14703	-	51296	SLC15A3
chr20	31823802	31831115	7314	+	51297	BPIFA1
chr19	362057	376013	13957	-	51298	THEG
chr6	5998233	6007633	9401	-	51299	NRN1
chr19	1241749	1244824	3076	+	513	ATP5F1D
chr3	195965253	196014584	49332	-	5130	PCYT1A
chr3	119217368	119243125	25758	+	51300	TIMMDC1
chr5	74323289	74326724	3436	-	51301	GCNT4
chr6	46517445	46620523	103079	-	51302	CYP39A1
chr12	49315742	49319330	3589	-	51303	FKBP11
chr3	44956753	45017674	60922	-	51304	ZDHHC3
chr8	140613082	140715299	102218	-	51305	KCNK9
chr5	137273642	137368802	95161	-	51306	FAM13B
chr5	137673224	137685418	12195	+	51307	FAM53C
chr5	137774690	137782658	7969	+	51308	REEP2
chrX	100805514	100809675	4162	+	51309	ARMCX1
chr14	23815527	23822080	6554	-	51310	SLC22A17
chrX	12924739	12941288	16550	+	51311	TLR8
chr8	23386363	23430063	43701	+	51312	SLC25A37
chr4	159045732	159094202	48471	-	51313	GASK1B
chr7	37888199	37940002	51804	+	51314	NME8
chr2	88326724	88355248	28525	-	51315	KRCC1
chr4	84011211	84035911	24701	-	51316	PLAC8
chr11	45950870	46142985	192116	-	51317	PHF21A
chr2	86426556	86440477	13922	+	51318	MRPL35
chr3	157827841	158262624	434784	+	51319	RSRC1
chr1	186412698	186430240	17543	-	5132	PDC
chr18	48700920	48724051	23132	-	51320	MEX3C
chr17	66244145	66253305	9161	+	51321	AMZ2
chr10	28821422	28912041	90620	+	51322	WAC
chr15	65255363	65282251	26889	-	51324	SPG21
chr16	31539203	31540124	922	+	51327	AHSP
chr12	123464880	123467460	2581	+	51329	ARL6IP4
chr2	242792033	242801058	9026	-	5133	PDCD1
chr16	3070313	3072383	2071	+	51330	TNFRSF12A
chr15	42140344	42186275	45932	-	51332	SPTBN5
chr16	30418735	30440920	22186	+	51333	ZNF771
chr5	119800019	120022964	222946	+	51334	PRR16
chr15	90808895	90815443	6549	+	51335	NGRN
chr8	143808621	143818350	9730	+	51337	THEM6
chr11	60048014	60076445	28432	+	51338	MS4A4A
chr14	59100786	59115038	14253	+	51339	DACT1
chr6	170884660	170893780	9121	-	5134	PDCD2
chr20	20015012	20036690	21679	-	51340	CRNKL1
chr19	4045216	4066816	21601	-	51341	ZBTB7A
chr19	3506295	3536755	30461	+	51343	FZR1
chr12	118587606	118810750	223145	-	51347	TAOK3
chr12	9980077	9997603	17527	+	51348	KLRF1
chr12	53161939	53171129	9191	-	51350	KRT76
chr7	64434830	64451414	16585	-	51351	ZNF117
chr11	32457285	32461620	4336	+	51352	WT1-AS
chr2	183004762	183387572	382811	-	5136	PDE1A
chrX	21857656	21903541	45886	+	51360	MBTPS2
chr1	60280463	60342050	61588	+	51361	HOOK1
chr6	110501587	110553422	51836	+	51362	CDC40
chr10	125767182	125853123	85942	-	51363	CHST15
chr3	50378537	50383156	4620	-	51364	ZMYND10
chr3	119316695	119348658	31964	+	51365	PLA1A
chr8	103264502	103424917	160416	-	51366	UBR5
chr12	121016848	121019201	2354	-	51367	POP5
chr3	51705191	51738339	33149	+	51368	TEX264
chr7	31792632	32338383	545752	-	5137	PDE1C
chr13	29233141	29253093	19953	+	51371	POMP
chr3	48481686	48485537	3852	+	51372	TMA7
chr7	56019611	56023033	3423	+	51373	MRPS17
chr2	27434899	27440046	5148	+	51374	ATRAID
chr1	99127236	99226056	98821	+	51375	SNX7
chr1	192981496	193029237	47742	-	51377	UCHL5
chr20	853297	896960	43664	-	51378	ANGPT4
chr17	29109702	29151778	42077	-	51379	CRLF3
chr11	72287184	72385497	98314	-	5138	PDE2A
chr12	53551447	53575135	23689	-	51380	CSAD
chr14	67804581	67826720	22140	-	51382	ATP6V1D
chr7	120965421	120981158	15738	+	51384	WNT16
chr3	48282596	48329115	46520	+	51385	ZNF589
chr22	38245379	38284789	39411	+	51386	EIF3L
chr16	69373415	69377013	3599	+	51388	NIP7
chr6	116892583	116914436	21854	+	51389	RWDD1
chr12	20522179	20837041	314863	+	5139	PDE3A
chr6	143380500	143661441	280942	+	51390	AIG1
chr17	16318856	16340317	21462	+	51393	TRPV2
chr5	115420727	115628978	208252	+	51397	COMMD10
chr19	12778881	12780465	1585	-	51398	WDR83OS
chr11	118889241	118894385	5145	+	51399	TRAPPC4
chr20	57603733	57607422	3690	-	514	ATP5F1E
chr11	14665269	14893604	228336	+	5140	PDE3B
chr11	73882108	73965748	83641	+	51400	PPME1
chr6	13615559	13621127	5569	+	51406	NOL7
chr3	50606583	50622421	15839	+	51409	HEMK1
chr19	10527449	10580307	52859	+	5141	PDE4A
chr12	51674822	51718452	43631	-	51411	BIN2
chr7	100240726	100254084	13359	-	51412	ACTL6B
chr1	66258193	66840262	582070	+	5142	PDE4B
chr3	134074190	134094259	20070	-	51421	AMOTL2
chr7	151253201	151574316	321116	-	51422	PRKAG2
chr5	74807657	74895646	87990	+	51426	POLK
chr7	64126511	64171401	44891	+	51427	ZNF107
chr5	176938578	176943967	5390	-	51428	DDX41
chr6	158244294	158366109	121816	+	51429	SNX9
chr19	18318771	18366229	47459	-	5143	PDE4C
chr1	172502260	172580973	78714	+	51430	SUCO
chr12	121746048	121792012	45965	-	51433	ANAPC5
chr12	110810705	110841535	30831	-	51434	ANAPC7
chr8	27491577	27534286	42710	+	51435	SCARA3
chrX	141290128	141293076	2949	-	51438	MAGEC2
chr6	17600518	17611950	11433	+	51439	FAM8A1
chr5	58264866	59783925	1519060	-	5144	PDE4D
chr1	40144645	40157089	12445	-	51440	HPCAL4
chr1	29063133	29096287	33155	+	51441	YTHDF2
chrX	135614311	135638966	24656	+	51442	VGLL1
chr18	29671818	29711524	39707	+	51444	RNF138
chr3	48725436	48754920	29485	-	51447	IP6K2
chr2	70484842	70508317	23476	+	51449	PCYOX1
chr5	149237519	149324356	86838	-	5145	PDE6A
chr9	132427920	132484951	57032	+	51450	PRRX2
chr16	25123047	25189551	66505	+	51451	LCMT1
chr2	189156396	189460652	304257	+	51454	GULP1
chr2	100016938	100106480	89543	-	51455	REV1
chr15	90014638	90039799	25162	-	51458	RHCG
chr10	95372345	95425429	53085	+	5146	PDE6C
chr3	52937583	53080089	142507	-	51460	SFMBT1
chr1	147400506	147465755	65250	+	51463	GPR89B
chr6	90036344	90062619	26276	-	51465	UBE2J1
chr14	100438151	100610573	172423	+	51466	EVL
chr2	232597147	232645974	48828	-	5147	PDE6D
chr6	24171983	24383520	211538	-	51473	DCDC2
chr12	50569563	50677353	107791	-	51474	LIMA1
chr11	67286418	67290899	4482	-	51475	CABP2
chr19	18545198	18549111	3914	-	51477	ISYNA1
chr1	162760496	162782608	22113	+	51478	HSD17B7
chr17	4066665	4167274	100610	-	51479	ANKFY1
chr17	79617489	79623607	6119	-	5148	PDE6G
chrX	8137985	8139308	1324	-	51480	VCX2
chrX	6451659	6453159	1501	-	51481	VCX3A
chr12	15125956	15134799	8844	+	5149	PDE6H
chr9	131581930	131592100	10171	-	51490	SPOUT1
chr5	175810940	175815763	4824	-	51491	NOP16
chr22	32783562	32808274	24713	-	51493	RTCB
chr15	65822827	65870693	47867	+	51495	HACD3
chr15	44719579	44819429	99851	+	51496	CTDSPL2
chr20	57556263	57570188	13926	+	51497	NELFCD
chr12	120881764	120884215	2452	-	51499	TRIAP1
chr1	111991462	112004525	13064	+	515	ATP5PB
chr8	66626569	66753969	127401	-	5150	PDE7A
chr11	86013253	86056985	43733	+	51501	HIKESHI
chr11	94695787	94706776	10990	-	51503	CWC15
chr11	64084165	64085033	869	-	51504	TRMT112
chr1	161123534	161128646	5113	+	51506	UFC1
chr20	55043647	55093942	50296	+	51507	RTF2
chr15	85523744	85682376	158633	+	5151	PDE8A
chr9	33264877	33282067	17191	+	51510	CHMP5
chr22	46692638	46726707	34070	+	51512	GTSE1
chr6	36321998	36355577	33580	-	51513	ETV7
chr1	212208919	212278187	69269	+	51514	DTL
chr3	48711278	48723334	12057	-	51517	NCKIPSD
chr21	44073862	44195618	121757	+	5152	PDE9A
chr5	145492589	145562294	69706	-	51520	LARS1
chr6	10723148	10731362	8215	+	51522	TMEM14C
chr5	139028301	139062680	34380	+	51523	CXXC5
chr11	61129473	61136975	7503	+	51524	TMEM138
chr20	42824581	42839546	14966	-	51526	OSER1
chr14	96829789	96853627	23839	+	51527	GSKIP
chr14	59951161	59972081	20921	+	51528	JKAMP
chr17	79849599	79858363	8765	+	51529	ANAPC11
chr12	54943177	54973023	29847	+	5153	PDE1B
chr7	129658126	129691233	33108	-	51530	ZC3HC1
chr9	100666772	100684852	18081	-	51531	TRMO
chr3	52444527	52457657	13131	+	51533	PHF7
chr6	142468410	142542085	73676	+	51534	VTA1
chr12	42719947	42853517	133571	+	51535	PPHLN1
chr22	30805176	30825041	19866	+	51537	MTFP1
chr1	31769842	31837780	67939	+	51538	ZCCHC17
chr7	536897	559481	22585	-	5154	PDGFA
chr2	238969565	239008054	38490	+	51540	SCLY
chr2	64119667	64246214	126548	-	51542	VPS54
chr19	56146825	56156989	10165	+	51545	ZNF581
chr17	79869815	79876058	6244	-	51547	SIRT7
chr19	4174106	4182596	8491	-	51548	SIRT6
chr22	39619685	39640957	21273	-	5155	PDGFB
chr14	102808956	102829253	20298	-	51550	CINP
chr9	123940415	123964365	23951	-	51552	RAB14
chr3	132316094	132321382	5289	+	51554	ACKR4
chr3	179512747	179754841	242095	-	51555	PEX5L
chr6	63985856	64029882	44027	-	51557	LGSN
chr12	104166081	104234975	68895	-	51559	NT5DC3
chr4	54243820	55164412	920593	+	5156	PDGFRA
chr3	133543080	133614691	71612	-	51560	RAB6B
chr12	56732663	56734194	1532	+	51561	IL23A
chr14	36767764	36789882	22119	-	51562	MBIP
chr12	48176507	48213763	37257	-	51564	HDAC7
chrX	100878120	100882831	4712	+	51566	ARMCX3
chr6	24650205	24667115	16911	-	51567	TDP2
chr13	38923942	38937143	13202	+	51569	UFM1
chr8	17433942	17500642	66701	+	5157	PDGFRL
chr8	130851839	131028897	177059	-	51571	CYRIB
chr16	19513015	19533450	20436	-	51573	GDE1
chr4	113558120	113578748	20629	+	51574	LARP7
chr20	13694969	13765579	70611	-	51575	ESF1
chr4	619363	664681	45319	+	5158	PDE6B
chr8	103838536	103876397	37862	-	51582	AZIN1
chr11	82868137	82896835	28699	+	51585	PCF11
chr22	20861886	20941919	80034	+	51586	MED15
chr19	4007749	4038067	30319	+	51588	PIAS4
chr5	149493402	149535422	42021	-	5159	PDGFRB
chr1	114935399	115053781	118383	-	51592	TRIM33
chr7	100472701	100486285	13585	+	51593	SRRT
chr2	15307032	15701472	394441	-	51594	NBAS
chr19	35739559	35758867	19309	+	51599	LSR
chr17	46970148	46973232	3085	+	516	ATP5MC1
chrX	19362011	19379825	17815	+	5160	PDHA1
chr2	99771418	99779613	8196	+	51601	LIPT1
chr2	203130515	203168384	37870	+	51602	NOP58
chr1	171750761	171766856	16096	+	51603	METTL13
chr20	44044707	44054885	10179	+	51604	PIGT
chr20	5918486	5931173	12688	-	51605	TRMT6
chr8	54628103	54755871	127769	-	51606	ATP6V1H
chr7	891587	936071	44485	+	51608	GET4
chr4	96761239	96762625	1387	+	5161	PDHA2
chr1	101455180	101491644	36465	-	51611	DPH5
chr20	34129778	34145405	15628	+	51614	ERGIC3
chrX	77385245	77395179	9935	-	51616	TAF9B
chr5	173472607	173536182	63576	+	51617	NSG2
chr7	43966035	43995735	29701	+	51619	UBE2D4
chr3	58413357	58419579	6223	-	5162	PDHB
chr15	31619083	31670102	51020	+	51621	KLF13
chr7	5938341	5965603	27263	+	51622	CCZ1
chr2	44001178	44037149	35972	+	51626	DYNC2LI1
chr17	42396993	42402217	5225	-	51629	SLC25A39
chr2	173420101	173489823	69723	+	5163	PDK1
chr7	139025105	139108203	83099	+	51631	LUC7L2
chr8	92082424	92099323	16900	+	51633	OTUD6B
chrX	129535943	129547317	11375	+	51634	RBMX2
chr14	60611500	60636561	25062	-	51635	DHRS7
chr14	52456228	52471420	15193	+	51637	RTRAF
chr2	24290454	24299314	8861	-	51639	SF3B6
chr17	48172101	48188733	16633	+	5164	PDK2
chr11	73498917	73575656	76740	+	51642	MRPL48
chr12	66530717	66563807	33091	-	51643	TMBIM4
chr6	36822606	36842800	20195	-	51645	PPIL1
chr2	30369750	30383399	13650	+	51646	YPEL5
chr16	66965958	66968326	2369	-	51647	CIAO2B
chr17	55916287	55927433	11147	-	51649	MRPS23
chrX	24483344	24568583	85240	+	5165	PDK3
chr7	140705961	140714781	8821	-	51650	MRPS33
chr17	57774667	57784856	10190	-	51651	PTRH2
chr2	86730553	86790620	60068	-	51652	CHMP3
chr20	31946645	31989375	42731	-	51654	CDK5RAP1
chr17	17397753	17399709	1957	-	51655	RASD1
chr7	75625655	75677321	51667	-	51657	STYXL1
chr16	85711280	85722588	11309	-	51659	GINS2
chr7	95212809	95225925	13117	-	5166	PDK4
chr6	166778408	166796501	18094	-	51660	MPC1
chr2	179328391	179343355	14965	-	51661	FKBP7
chr5	32354456	32444844	90389	-	51663	ZFR
chr2	239335626	239360891	25266	+	51665	ASB1
chr7	95115213	95169543	54331	+	51666	ASB4
chr7	151038847	151075548	36702	+	51667	NUB1
chr1	54387234	54411288	24055	-	51668	HSPB11
chr8	29920631	29940649	20019	-	51669	SARAF
chr6	132129156	132216295	87140	+	5167	ENPP1
chr16	67423712	67427421	3710	-	51673	TPPP3
chr14	94400499	94443076	42578	-	51676	ASB2
chr7	24613085	24727498	114414	+	51678	PALS2
chr8	120569317	120651106	81790	-	5168	ENPP2
chr10	104263719	104393214	129496	+	51684	SUFU
chr1	151735445	151743806	8362	+	51686	OAZ3
chr6	131949582	132068550	118969	+	5169	ENPP3
chr19	2321520	2328614	7095	-	51690	LSM7
chr7	117824086	117844093	20008	+	51691	LSM8
